medal_date,medal_code,name,gender,country_long,discipline,url_event,code_athlete,disciplines,birth_date,age_at_medal
2024-08-10,1.0,GARNBRET Janja,Female,Slovenia,Sport Climbing,/en/paris-2024/results/sport-climbing/women-s-boulder-and-lead/fnl-000200--,1981131,['Sport Climbing'],1999-03-12,25
2024-08-10,2.0,RABOUTOU Brooke,Female,United States of America,Sport Climbing,/en/paris-2024/results/sport-climbing/women-s-boulder-and-lead/fnl-000200--,1950307,['Sport Climbing'],2001-04-09,23
2024-08-10,3.0,PILZ Jessica,Female,Austria,Sport Climbing,/en/paris-2024/results/sport-climbing/women-s-boulder-and-lead/fnl-000200--,1560673,['Sport Climbing'],1996-11-22,27
2024-08-10,1.0,SALIMI Arian,Male,Islamic Republic of Iran,Taekwondo,/en/paris-2024/results/taekwondo/men--plus-80kg/fnl-000100--,1536045,['Taekwondo'],2003-12-16,20
2024-08-10,2.0,CUNNINGHAM Caden,Male,Great Britain,Taekwondo,/en/paris-2024/results/taekwondo/men--plus-80kg/fnl-000100--,1896149,['Taekwondo'],2003-05-07,21
2024-08-10,3.0,ALBA Rafael,Male,Cuba,Taekwondo,/en/paris-2024/results/taekwondo/men--plus-80kg/repf000100--,1897088,['Taekwondo'],1993-08-12,31
2024-08-10,3.0,CISSE Cheick Sallah,Male,CÃ´te d'Ivoire,Taekwondo,/en/paris-2024/results/taekwondo/men--plus-80kg/repf000200--,1548401,['Taekwondo'],1993-09-19,30
2024-08-10,1.0,LAURIN Althea,Female,France,Taekwondo,/en/paris-2024/results/taekwondo/women--plus-67kg/fnl-000100--,1893272,['Taekwondo'],2001-09-01,22
2024-08-10,2.0,OSIPOVA Svetlana,Female,Uzbekistan,Taekwondo,/en/paris-2024/results/taekwondo/women--plus-67kg/fnl-000100--,1887768,['Taekwondo'],2000-05-03,24
2024-08-10,3.0,LEE Dabin,Female,Republic of Korea,Taekwondo,/en/paris-2024/results/taekwondo/women--plus-67kg/repf000100--,1904039,['Taekwondo'],1996-12-07,27
2024-08-10,3.0,KUS AYDIN Nafia,Female,TÃ¼rkiye,Taekwondo,/en/paris-2024/results/taekwondo/women--plus-67kg/repf000200--,1566738,['Taekwondo'],1995-02-20,29
2024-08-10,1.0,TALAKHADZE Lasha,Male,Georgia,Weightlifting,/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--,1551443,['Weightlifting'],1993-10-02,30
2024-08-10,2.0,LALAYAN Varazdat,Male,Armenia,Weightlifting,/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--,1544424,['Weightlifting'],1999-05-01,25
2024-08-10,3.0,MINASYAN Gor,Male,Bahrain,Weightlifting,/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--,1540334,['Weightlifting'],1994-10-25,29
2024-08-10,1.0,LIU Huanhua,Male,People's Republic of China,Weightlifting,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,1918369,['Weightlifting'],2001-08-20,22
2024-08-10,2.0,DJURAEV Akbar,Male,Uzbekistan,Weightlifting,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,1551307,['Weightlifting'],1999-10-08,24
2024-08-10,3.0,TSIKHANTSOU Yauheni,Male,AIN,Weightlifting,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,1569832,['Weightlifting'],1998-11-04,25
2024-08-10,1.0,KOANDA Solfrid Eila Amena,Female,Norway,Weightlifting,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,1878625,['Weightlifting'],1998-11-13,25
2024-08-10,2.0,AHMED Sara,Female,Egypt,Weightlifting,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,1563010,['Weightlifting'],1998-01-01,26
2024-08-10,3.0,DAJOMES BARRERA Neisi Patricia,Female,Ecuador,Weightlifting,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,1940308,['Weightlifting'],1998-05-12,26
2024-08-10,1.0,PETRIASHVILI Geno,Male,Georgia,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--,1554885,['Wrestling'],1994-04-01,30
2024-08-10,2.0,ZARE Amir Hossein,Male,Islamic Republic of Iran,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--,1543088,['Wrestling'],2001-01-16,23
2024-08-10,3.0,AKGUL Taha,Male,TÃ¼rkiye,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000100--,1570546,['Wrestling'],1990-11-22,33
2024-08-10,3.0,MESHVILDISHVILI Giorgi,Male,Azerbaijan,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000200--,1947172,['Wrestling'],1992-05-13,32
2024-08-10,1.0,JAMALOV Razambek Salambekovitch,Male,Uzbekistan,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--,1562164,['Wrestling'],1998-06-01,26
2024-08-10,2.0,TAKATANI Daichi,Male,Japan,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--,1939708,['Wrestling'],1994-11-22,29
2024-08-10,3.0,DAKE Kyle Douglas,Male,United States of America,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000100--,1955345,['Wrestling'],1991-02-25,33
2024-08-10,3.0,VALIEV Chermen,Male,Albania,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000200--,3429662,['Wrestling'],1998-12-10,25
2024-08-10,1.0,MOTOKI Sakura,Female,Japan,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--,1939702,['Wrestling'],2002-02-20,22
2024-08-10,2.0,KOLIADENKO Iryna,Female,Ukraine,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--,1897022,['Wrestling'],1998-08-28,25
2024-08-10,3.0,TYNYBEKOVA Aisuluu,Female,Kyrgyzstan,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000100--,1902786,['Wrestling'],1993-05-04,31
2024-08-10,3.0,BULLEN Grace Jacob,Female,Norway,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000200--,1878635,['Wrestling'],1997-02-07,27
2024-08-11,1.0,HASSAN Sifan,Female,Netherlands,Athletics,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,1972105,['Athletics'],1993-01-01,31
2024-08-11,2.0,ASSEFA Tigst,Female,Ethiopia,Athletics,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,1901487,['Athletics'],1996-12-03,27
2024-08-11,3.0,OBIRI Hellen,Female,Kenya,Athletics,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,1932851,['Athletics'],1989-12-13,34
2024-08-11,1.0,LAVREYSEN Harrie,Male,Netherlands,Cycling Track,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,1969182,['Cycling Track'],1997-03-14,27
2024-08-11,2.0,RICHARDSON Matthew,Male,Australia,Cycling Track,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,1940263,['Cycling Track'],1999-04-17,25
2024-08-11,3.0,GLAETZER Matthew,Male,Australia,Cycling Track,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,1940262,['Cycling Track'],1992-08-24,31
2024-08-11,1.0,VALENTE Jennifer,Female,United States of America,Cycling Track,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,1955106,['Cycling Track'],1994-12-24,29
2024-08-11,2.0,PIKULIK Daria,Female,Poland,Cycling Track,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,1572953,['Cycling Track'],1997-01-06,27
2024-08-11,3.0,WOLLASTON Ally,Female,New Zealand,Cycling Track,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,1945080,['Cycling Track'],2001-01-04,23
2024-08-11,1.0,ANDREWS Ellesse,Female,New Zealand,Cycling Track,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,1945040,['Cycling Track'],1999-12-31,24
2024-08-11,2.0,FRIEDRICH Lea,Female,Germany,Cycling Track,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,1889704,['Cycling Track'],2000-01-07,24
2024-08-11,3.0,FINUCANE Emma,Female,Great Britain,Cycling Track,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,1912522,['Cycling Track'],2002-12-22,21
2024-08-11,1.0,GULYAS Michelle,Female,Hungary,Modern Pentathlon,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,1936619,['Modern Pentathlon'],2000-10-24,23
2024-08-11,2.0,CLOUVEL Elodie,Female,France,Modern Pentathlon,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,1545116,['Modern Pentathlon'],1989-01-14,35
2024-08-11,3.0,SEONG Seungmin,Female,Republic of Korea,Modern Pentathlon,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,1786902,['Modern Pentathlon'],2003-05-13,21
2024-08-11,1.0,LI Wenwen,Female,People's Republic of China,Weightlifting,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,1918376,['Weightlifting'],2000-03-05,24
2024-08-11,2.0,PARK Hyejeong,Female,Republic of Korea,Weightlifting,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,1894414,['Weightlifting'],2003-03-12,21
2024-08-11,3.0,CAMPBELL Emily,Female,Great Britain,Weightlifting,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,1544179,['Weightlifting'],1994-05-06,30
2024-08-11,1.0,KIYOOKA Kotaro,Male,Japan,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--,1939700,['Wrestling'],2001-04-12,23
2024-08-11,2.0,AMOUZADKHALILI Rahman,Male,Islamic Republic of Iran,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--,1544830,['Wrestling'],2002-07-17,22
2024-08-11,3.0,RIVERA Sebastian C,Male,Puerto Rico,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000100--,1537188,['Wrestling'],1998-08-27,25
2024-08-11,3.0,DUDAEV Islam,Male,Albania,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000200--,1559387,['Wrestling'],1995-01-15,29
2024-08-11,1.0,TAZHUDINOV Akhmed,Male,Bahrain,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--,1540305,['Wrestling'],2003-01-25,21
2024-08-11,2.0,MATCHARASHVILI Givi,Male,Georgia,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--,1552495,['Wrestling'],1997-05-17,27
2024-08-11,3.0,MAGOMEDOV Magomedkhan,Male,Azerbaijan,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000100--,1981785,['Wrestling'],1998-01-27,26
2024-08-11,3.0,AZARPIRA Amirali,Male,Islamic Republic of Iran,Wrestling,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000200--,1543095,['Wrestling'],2002-03-26,22
2024-08-11,1.0,KAGAMI Yuka,Female,Japan,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--,1939701,['Wrestling'],2001-09-14,22
2024-08-11,2.0,BLADES Kennedy Alexis,Female,United States of America,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--,1955344,['Wrestling'],2003-09-04,20
2024-08-11,3.0,MARIN POTRILLE Milaimy de la Carid,Female,Cuba,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000100--,1571936,['Wrestling'],2001-03-16,23
2024-08-11,3.0,RENTERIA RENTERIA Tatiana,Female,Colombia,Wrestling,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000200--,1535513,['Wrestling'],2000-12-22,23
2024-08-09,1.0,VARFOLOMEEV Darja,Female,Germany,Rhythmic Gymnastics,,1896230,['Rhythmic Gymnastics'],2006-11-04,17
2024-08-09,2.0,KALEYN Boryana,Female,Bulgaria,Rhythmic Gymnastics,,1548948,['Rhythmic Gymnastics'],2000-08-23,23
2024-08-09,3.0,RAFFAELI Sofia,Female,Italy,Rhythmic Gymnastics,,1923694,['Rhythmic Gymnastics'],2004-01-19,20
2024-08-09,1.0,THIAM Nafissatou,Female,Belgium,Athletics,,1903112,['Athletics'],1994-08-19,29
2024-08-09,2.0,JOHNSON-THOMPSON Katarina,Female,Great Britain,Athletics,,1977926,['Athletics'],1993-01-09,31
2024-08-09,3.0,VIDTS Noor,Female,Belgium,Athletics,,1895596,['Athletics'],1996-05-30,28
2024-07-27,1.0,CHANG Yani,Female,People's Republic of China,Diving,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,1901539,['Diving'],2001-12-07,22
2024-07-27,1.0,CHEN Yiwen,Female,People's Republic of China,Diving,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,1901538,['Diving'],1999-06-15,25
2024-07-27,2.0,BACON Sarah,Female,United States of America,Diving,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,1954159,['Diving'],1996-09-20,27
2024-07-27,2.0,COOK Kassidy,Female,United States of America,Diving,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,1954168,['Diving'],1995-05-09,29
2024-07-27,3.0,HARPER Yasmin,Female,Great Britain,Diving,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,1900841,['Diving'],2000-07-28,24
2024-07-27,3.0,MEW JENSEN Scarlett,Female,Great Britain,Diving,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,1973355,['Diving'],2001-12-31,22
2024-07-27,1.0,PASQUET Varian,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879682,['Rugby Sevens'],1999-07-29,25
2024-07-27,1.0,TIMO Andy,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879687,['Rugby Sevens'],2004-05-28,20
2024-07-27,1.0,REBBADJ Rayan,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879683,['Rugby Sevens'],1999-08-15,24
2024-07-27,1.0,FORNER Theo,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879671,['Rugby Sevens'],2001-10-17,22
2024-07-27,1.0,PAREZ EDO MARTIN Stephen,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879681,['Rugby Sevens'],1994-08-01,30
2024-07-27,1.0,RIVA Paulin,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879684,['Rugby Sevens'],1994-04-20,30
2024-07-27,1.0,JOSEPH Jefferson-Lee,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879675,['Rugby Sevens'],2002-08-29,21
2024-07-27,1.0,ZEGHDAR Antoine,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879692,['Rugby Sevens'],1999-05-22,25
2024-07-27,1.0,GRANDIDIER NKANANG Aaron,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879672,['Rugby Sevens'],2000-05-18,24
2024-07-27,1.0,BARRAQUE Jean Pascal,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879661,['Rugby Sevens'],1991-04-24,33
2024-07-27,1.0,DUPONT Antoine,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879669,['Rugby Sevens'],1996-11-15,27
2024-07-27,1.0,SEPHO Jordan,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879685,['Rugby Sevens'],1998-12-08,25
2024-07-27,1.0,EPEE Nelson,Male,France,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1879670,['Rugby Sevens'],2001-02-20,23
2024-07-27,2.0,NASOVA Joji,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1908897,['Rugby Sevens'],2000-06-09,24
2024-07-27,2.0,TALACOLO Joseva,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1908838,['Rugby Sevens'],1997-04-01,27
2024-07-27,2.0,MATANA Jeremaia,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1913346,['Rugby Sevens'],1998-07-14,26
2024-07-27,2.0,MOCENACAGI Sevuloni,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1977633,['Rugby Sevens'],1990-06-29,34
2024-07-27,2.0,BALEIWAIRIKI Iosefo,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1913523,['Rugby Sevens'],1998-05-09,26
2024-07-27,2.0,LOGANIMASI Ponipate,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1982069,['Rugby Sevens'],1998-03-26,26
2024-07-27,2.0,VEILAWA Terio Tamani,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1913286,['Rugby Sevens'],1994-07-06,30
2024-07-27,2.0,NACUQU Waisea,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1913334,['Rugby Sevens'],1993-05-24,31
2024-07-27,2.0,TUWAI Jerry,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1908911,['Rugby Sevens'],1989-03-23,35
2024-07-27,2.0,TEBA Iowane,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1908835,['Rugby Sevens'],1993-02-23,31
2024-07-27,2.0,RASAKU Kaminieli,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1908841,['Rugby Sevens'],1999-07-12,25
2024-07-27,2.0,RAVUTAUMADA Selesitino,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,2484588,['Rugby Sevens'],2000-01-17,24
2024-07-27,2.0,JOSAIA Raisuqe,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1982687,['Rugby Sevens'],1994-07-22,30
2024-07-27,2.0,SAUTURAGA Filipe,Male,Fiji,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1908901,['Rugby Sevens'],1994-06-19,30
2024-07-27,3.0,GROBBELAAR Christie,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574106,['Rugby Sevens'],2000-05-25,24
2024-07-27,3.0,OOSTHUIZEN Ryan,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574107,['Rugby Sevens'],1995-05-22,29
2024-07-27,3.0,VISSER Impi,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574108,['Rugby Sevens'],1995-05-30,29
2024-07-27,3.0,DAVIDS Zain,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574109,['Rugby Sevens'],1997-05-04,27
2024-07-27,3.0,NORTJE Quewin,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1888936,['Rugby Sevens'],2003-01-14,21
2024-07-27,3.0,PRETORIUS Tiaan,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574111,['Rugby Sevens'],2001-02-19,23
2024-07-27,3.0,LEYDS Tristan,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574134,['Rugby Sevens'],1997-05-24,27
2024-07-27,3.0,DAVIDS Selvyn,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1888932,['Rugby Sevens'],1994-03-26,30
2024-07-27,3.0,WILLIAMS Shaun,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574114,['Rugby Sevens'],1998-04-13,26
2024-07-27,3.0,SPECMAN Rosko,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574121,['Rugby Sevens'],1989-04-28,35
2024-07-27,3.0,SOYIZWAPI Siviwe,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574118,['Rugby Sevens'],1992-12-07,31
2024-07-27,3.0,van WYK Shilton,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574119,['Rugby Sevens'],1999-12-22,24
2024-07-27,3.0,BROWN Ronald,Male,South Africa,Rugby Sevens,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1574112,['Rugby Sevens'],1995-09-02,28
2024-07-27,1.0,HUANG Yuting,Female,People's Republic of China,Shooting,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,1913945,['Shooting'],2006-09-03,17
2024-07-27,1.0,SHENG Lihao,Male,People's Republic of China,Shooting,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,1913899,['Shooting'],2004-12-04,19
2024-07-27,2.0,KEUM Jihyeon,Female,Republic of Korea,Shooting,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,1893896,['Shooting'],2000-03-17,24
2024-07-27,2.0,PARK Hajun,Male,Republic of Korea,Shooting,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,1893976,['Shooting'],2000-04-19,24
2024-07-27,3.0,LE Alexandra,Female,Kazakhstan,Shooting,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000200--,1930466,['Shooting'],2004-05-03,20
2024-07-27,3.0,SATPAYEV Islam,Male,Kazakhstan,Shooting,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000200--,1930467,['Shooting'],1998-09-21,25
2024-07-27,1.0,HELD Ryan,Male,United States of America,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1935916,['Swimming'],1995-06-27,29
2024-07-27,1.0,KING Matt,Male,United States of America,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1935933,['Swimming'],2002-02-19,22
2024-07-27,1.0,ARMSTRONG Hunter,Male,United States of America,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1935871,['Swimming'],2001-01-24,23
2024-07-27,1.0,DRESSEL Caeleb,Male,United States of America,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1935896,['Swimming'],1996-08-16,27
2024-07-27,1.0,ALEXY Jack,Male,United States of America,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1935869,['Swimming'],2003-01-19,21
2024-07-27,1.0,GUILIANO Chris,Male,United States of America,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1935911,['Swimming'],2003-06-25,21
2024-07-27,2.0,CARTWRIGHT Jack,Male,Australia,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1946186,['Swimming'],1998-09-22,25
2024-07-27,2.0,YANG William,Male,Australia,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1946235,['Swimming'],1998-10-11,25
2024-07-27,2.0,SOUTHAM Flynn,Male,Australia,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1946179,['Swimming'],2005-06-05,19
2024-07-27,2.0,CHALMERS Kyle,Male,Australia,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1946200,['Swimming'],1998-06-25,26
2024-07-27,2.0,TAYLOR Kai,Male,Australia,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1946196,['Swimming'],2003-08-18,20
2024-07-27,3.0,ZAZZERI Lorenzo,Male,Italy,Swimming,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1925669,['Swimming'],1994-08-09,29
